;Nama;Spesialisasi;Fakultas;Link Scholar
1464;Pratitou Arafat., SP., MLA ;;FT;https://scholar.google.com/citations?user=q6iLQb0AAAAJ&hl=en
1465;Raihan Dara Lufika., S.T., M.Sc ;;FT;https://scholar.google.com/citations?hl=en&user=Kuhi-sUAAAAJ
1466;Riza Priandi., S.T. MT ;;FT;https://scholar.google.com/citations?user=MSwRd8IAAAAJ&hl=en
1467;Rudiansyah Putra., ST, M. Si ;Struktur Baja, Kegagalan Geser Struktur;FT;https://scholar.google.co.id/citations?hl=en&user=9xOv5WsAAAAJ
1468;Safwan., Dr., ST, M.Eng.Sc ;;FT;https://scholar.google.co.id/citations?user=lzwc3jUAAAAJ&hl=id
1469;Said Amir Azan., ST, M. Eng.Sc. ;;FT;https://scholar.google.co.id/citations?user=-RBXCpYAAAAJ&hl=en
1470;Sarvina Fitri Rizky., ST., MT ;Architectural Theory;FT;https://scholar.google.com/citations?hl=id&user=z0jnPYwAAAAJ
1471;Suhaeri., Ir., M.Eng ;;FT;https://scholar.google.co.id/citations?hl=en&user=ojihF8sAAAAJ
1472;Surya Bermansyah., S.T., M.T ;;FT;https://scholar.google.co.id/citations?hl=en&user=SjZRCGwAAAAJ
1473;Syahiddin DS., Dr. Ir., M.T. ;Rekayasa bioproses dan teknologi proses;FT;https://scholar.google.com/citations?hl=en&user=zLzwxB4AAAAJ&view_op=list_works&gmla=AJsN-F7HMLCB3RI3mLw2BUTZgl8eSvKj7tNlNRyi4J7xFoNUE6tSvgmBzonkKixV2zcSUHeRnTn57Z_GbEByX86GxiMHkPjM5xZeHvg5T82WtFuB0wVWgIk
1474;Syaubari., Dr. Ir., M.Sc ;;FT;https://scholar.google.co.id/citations?view_op=list_works&hl=en&user=QhpQipcAAAAJ
1475;Sylvia Agustina., ST., MUP ;Ekologi Perkotaan, Ruang Terbuka Hijau, GIS, Psikologi Lingkungan, Konservasi Kawasan Bersejarah;FT;https://scholar.google.com.sg/citations?user=rVFmVhIAAAAJ&hl=en
1476;T. Maimun., Ir., M.Eng ;;FT;https://scholar.google.co.id/citations?view_op=list_works&hl=en&user=ZwlrjKcAAAAJ
1477;Tarmizi., Dr., ST., M.Sc ;Power Electronic, Power Quality, Renewable Energy and VSD;FT;https://scholar.google.co.id/citations?user=5J0TkC8AAAAJ&hl=en
1478;Teuku Ivan., S.T., M.T. ;;FT;https://scholar.google.co.id/citations?hl=en&user=_RO4orEAAAAJ
1479;Yoessi Oktarini., S.T., M.T. ;;FT;https://scholar.google.co.id/citations?view_op=list_works&hl=id&authuser=7&user=Vz0WZF8AAAAJ
1480;Yurda Marvita., S.T., M.T. ;;FT;https://scholar.google.com/citations?user=EdkVKGgAAAAJ&hl=en
1481;Yus Yudhyantoro., S.T.M.T ;Geoteknik;FT;https://scholar.google.co.id/citations?hl=id&user=3VsTXNIAAAAJ
1482;Zahriah., S.T., MT ;;FT;https://scholar.google.co.id/citations?user=g2HXe1sAAAAJ&hl=en
1483;Zahrul Fuady., S.T., M.T. ;;FT;
1484;Zakia Masrurah., S.T., M.T. ;Applied Geophysics, Rock Magnetism, Enviromental Sciences;FT;https://scholar.google.com/citations?view_op=list_works&hl=en&user=X_s1iQgAAAAJ
1485;Zuhra., ST., M.Sc ;;FT;https://scholar.google.com/citations?hl=en&user=NLFcJikAAAAJ&scilu=&scisig=AMstHGQAAAAAWeGUfR8DOfih4EAyEAPOO5JPV7B4ra7S&gmla=AJsN-F5db6rxpcTrjqXlV4dLk9nFyYqTZCgud59Lyl3atOqYuac4EULmLffm9gachs8FKPkGuXz353FAMtCqFl_F6MFUiDIfie4FCVlMbqFqG-GietZ4VNQ&sciund=103
1486;Zulfan., S.T., M.T. ;heat transfer dan fluid mechanics;FT;https://scholar.google.com/citations?hl=id&user=itEFHuEAAAAJ
1487;Agam Ihsan Hereri., Ir., MP ;;FP;https://scholar.google.com/citations?user=fVbTX9gAAAAJ&hl=en
1488;Alfian Rusdy., Ir., M.P. ;;FP;https://scholar.google.co.id/citations?user=15yUMJEAAAAJ&hl=id
1489;Alfizar., Dr. Ir., M.Sc ;;FP;https://scholar.google.com/citations?hl=en&user=G0nAnfkAAAAJ
1490;Amhar AB., Prof. Dr. Ir., M.S ;;FP;https://scholar.google.co.id/citations?hl=en&user=lBIIgtIAAAAJ
1491;Asmawati., S.TP., M.Sc. ;Food Nanoteknologi ;FP;https://scholar.google.co.id/citations?hl=id&user=-03m5w0AAAAJ
1492;Bambang Sukarno Putra., S.TP. ;Teknologi pascapanen;FP;https://scholar.google.com/citations?hl=en&view_op=list_works&gmla=AJsN-F55dHNbaW11J5cCWiVx4LeSvZKPT1g11IatxrUP6_UFyiITGvxNq9rdkFu2F1WngfmkIBmp6pBU_ru_TQ9tv02me8wTM2_vx4d8Z0Yaz_-BOW7OwjI&user=LL6eskQAAAAJ
1493;Cut Faradilla., S.P, M.Si ;;FP;https://scholar.google.co.id/citations?hl=en&user=eLwpwzQAAAAJ
1494;Didy Rachmadi., Dr. Ir., M.P. ;Peternakan;FP;https://scholar.google.co.id/citations?user=XG5UKywAAAAJ&hl=id&oi=ao
1495;Erida Nurahmi., Ir., M.P. ;Dasar-Dasar Agronomi;FP;https://scholar.google.com/citations?user=0DM0EpgAAAAJ&hl=en
1496;Eva Murlida., S.TP., M.Sc. ;;FP;https://scholar.google.co.id/citations?hl=id&user=u0vir10AAAAJ
1497;Fajri., Dr. Ir., M.Sc ;Agribisnis dan Sosial Ekonomi Pertanian;FP;https://scholar.google.com/citations?user=c307y44AAAAJ&hl=en
1498;Hasanuddin., Prof. Dr. Ir., M.S. ;Pengelolaan Gulma;FP;https://scholar.google.co.id/citations?user=MA1F8z8AAAAJ&hl=en&oi=ao
1499;Hasnah., Ir., M.P. ;;FP;https://scholar.google.co.id/citations?hl=id&user=3n8vyPsAAAAJ
1500;Heru Prono Widayat., Dr. Ir., M.Sc ;;FP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&gmla=AJsN-F4wTXsNewtBnfGp23OIpqDNAOlQJKCVo1TGK6XrSONZfibtmRkkjCd9jLt4fUNguX9owOo8rZzYZ9vGLNvCruPE91-a_Gt51DG6aQBc5TsNWhJJwwU&user=zqyIt-UAAAAJ
1501;Ilyas., Ir., M.P. ;;FP;https://scholar.google.co.id/citations?hl=id&user=ml33_aMAAAAJ
1502;Irfan., Dr. Ir., M.Sc ;;FP;https://scholar.google.com/citations?user=gg5tjLoAAAAJ&hl=en
1503;Khairullah., Ir., M.Agric.Sc ;;FP;https://scholar.google.co.id/citations?user=NTpwl60AAAAJ&hl=en
1504;Litna Nurjannah Ginting., S.P., M.Si. ;;FP;https://scholar.google.com/citations?view_op=list_works&hl=id&hl=id&user=fW6veswAAAAJ
1505;Martunis., S.TP., M.Sc ;;FP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&gmla=AJsN-F5HtHBzEefsCNH3k-UXjDIR9exKhsq7W1Zvli9TJeLRyacjBlDobJ-QlcHF0_2cp_FodSgJeFNhQ5t-s9pJBd7CiKa0rORfzZiaHS2BrvuadjrIfPo&user=TWdkvNwAAAAJ
1506;Melly Novita., S.TP., M.Sc ;;FP;https://scholar.google.co.id/citations?user=M4LOwD8AAAAJ&hl=en
1507;Mustafa., Dr. Ir., M.S. ;Ekonomi Pertanian;FP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&gmla=AJsN-F5iq3x8lbB4i5bdOBKgfcobOyeDf31IKYwmZMgjOf_nWq2VUYtOoLKdJ5K5KR8rWVECSYqNbWI2h4iJO9GRGv0JJXmU1tHUPuTPj7ORv12wEiWSIy4&user=rRd1oWoAAAAJ
1508;Mustafril., Dr., ST, M.Si ;Land and Water Conservation;FP;https://scholar.google.co.id/citations?hl=id&user=v7vf1G4AAAAJ&view_op=list_works&gmla=AJsN-F70ZXXsfU0_OZXkSGASTVo81zBPXkxsaxYczG0SOXyJywT-An-x5ZRlgr635j2EqSM_iLwzUaicHQIXp_q2ti0wmdRAfoEkG5hnUiPJxd-52e7WKLG5QLjVQrOYgZKBmVXCaFzLdYOUMxX6dtY7gkjsRx3gcA
1509;Mustaqimah., S.TP, M.Sc ;;FP;https://scholar.google.com/citations?user=-xS_HucAAAAJ&hl=en
1510;Nida El Husna., ST., M.Si ;;FP;https://scholar.google.co.id/citations?user=yybyUrwAAAAJ&hl=id&oi=ao
1511;Nur Pramayudi., S.P, M.Si ;;FP;https://scholar.google.co.id/citations?user=AXagGPEAAAAJ&hl=en
1512;Nurhayati., Ir., M.P. ;;FP;https://scholar.google.co.id/citations?hl=id&user=_5bM9ecAAAAJ
1513;Nurhayati., S.P., M.P. ;;FP;https://scholar.google.co.id/citations?hl=en&user=rG8D2WwAAAAJ
1514;Rika Husna., S.P., M.P. ;;FP;https://scholar.google.co.id/citations?hl=en&view_op=list_works&gmla=AJsN-F6bcqfdw_-kJX499XiuLwMDN7IRJKr4CEjNHwFFLcdPcF8mtbgTxOVnk7XgFInyvEptJZSWJFHJLtK-StKnO9HwwJJsWA&user=bTpiQNwAAAAJ
1515;Romano., Dr. Ir., M.P. ;Agribisnis;FP;https://scholar.google.co.id/citations?hl=id&user=L4rltMAAAAAJ
1516;Sapdi., Dr. Ir., M.Si ;Ekologi Komunitas dan Keanekaragaman serangga;FP;https://scholar.google.co.id/citations?hl=en&user=75Es28sAAAAJ
1517;Siti Mechram., S.TP., M.Sc ;Irigasi dan Pengelolaan Air;FP;https://scholar.google.co.id/citations?user=Q6Dn1G0AAAAJ&hl=id&oi=ao
1518;Sofyan., Dr. Ir., M.Agric.Sc ;;FP;https://scholar.google.co.id/citations?user=so4p5zkAAAAJ&hl=en
1519;Subhan., S.Hut., M.Si. ;;FP;https://scholar.google.com/citations?hl=en&user=APxXarcAAAAJ
1520;Syafriandi., S.TP., M.Si ;;FP;https://scholar.google.co.id/citations?user=4rdeBQoAAAAJ&hl=id
1521;T. Fauzi., Ir., M.Agr ;;FP;https://scholar.google.co.id/citations?user=1ulajZsAAAAJ&hl=id
1522;T. Makmur., Ir., M.Si ;;FP;https://scholar.google.co.id/citations?user=HQ5R0p4AAAAJ&hl=id
1523;Teuku Alvisyahrin., Dr. Ir., M.Sc ;;FP;https://scholar.google.com/citations?user=suNW1nsAAAAJ&hl=en
1524;Trisda Kurniawan., S.P., M.P ;Agronomi;FP;https://scholar.google.com/citations?user=1gxzNToAAAAJ&hl=en
1525;Tuti Arlita., S.Pi., M.Si ;Manajemen Hutan;FP;https://scholar.google.co.id/citations?hl=id&user=IUq_RqsAAAAJ
1526;Ulfa Hansri Ar Rasyid., S.Pd., M.Si ;Konservasi satwaliar, ekologi hutan, perilaku satwa, kesejahteraan satwa;FP;https://scholar.google.com/citations?hl=en&user=8nX2FwQAAAAJ&view_op=list_works&authuser=1&gmla=AJsN-F4mIrUV0KoU5CT3GXbvKf_A-cxY4xwIJprOfshUsV8L81S9bRZJwhLYVHOBXmv9JaetDI3UPwPDNx7OMp1GUQ-GUHjSPIhwFaEPKVt9MZ5TSdXPhkM
1527;Widyawati., S.E, M.Si ;;FP;https://scholar.google.co.id/citations?hl=en&authuser=1&user=jJjf0cgAAAAJ
1528;Yasser Armia., S.Pt, M.P ;Produksi Ternak Unggas;FP;https://scholar.google.com/citations?user=8thLNmwAAAAJ&hl=en&authuser=3
1529;Yusmanizar., S.T., M.P. ;;FP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&authuser=2&gmla=AJsN-F49gDfFhIjYm0DGayp5Aq80DHFfjM1HXmbgvpTe-TW0vpwf7o_960SbvfdQSH3f1SUCFfQnmFAaI_vyi0QdUNlit2-jrb3_W921fgojzLlyGqHciaE&user=h7u21GoAAAAJ
1530;Zainabun., Ir., M.S. ;Klasifikasi Tanah;FP;https://scholar.google.co.id/citations?user=zbyvlJYAAAAJ&hl=en
1531;Zuraida., S.P, M.Si ;;FP;https://scholar.google.com/citations?user=nzx_RpAAAAAJ&hl=en
1532;Abu Bakar., Drs., M.Si ;;FKIP;https://scholar.google.co.id/citations?user=uJuFBhkAAAAJ&hl=id
1533;Ahadin., Dr., M.Ed ;;FKIP;https://scholar.google.com/citations?user=sNc4mIQAAAAJ&hl=en&oi=ao
1534;Alfian Rinaldy., Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=Zi1R_hYAAAAJ&hl=id
1535;Arifin S.., Drs., M.Ed ;;FKIP;https://scholar.google.co.id/citations?user=Q3lpFiMAAAAJ&hl=id
1536;Bahrun., Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&authuser=1&gmla=AJsN-F7JTlgqBpMA6TWOpD38dEbdSuiBFJJJxtIHwdmESnZe1To3UHBfEUtiUdvlUkVzIEovyZ4IraET_bizxywxVqCty6-t_1mMcm1xGNT2NMxNQanOn3s&user=LImMgxYAAAAJ
1537;Bainuddin Yani S.., Drs., M.S., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=-bCN24sAAAAJ&hl=en
1538;Bintang Zaura., Dra., M.Pd ;Bidang Ilmu Pendidikan Matematika, geometri analitik ruang, logika matematika, kalkulus, riset operasi;FKIP;https://scholar.google.co.id/citations?user=Cc0UkNQAAAAJ&hl=id
1539;Budiman., Drs., M.Si ;;FKIP;https://scholar.google.co.id/citations?hl=en&user=zdxyyGsAAAAJ&view_op=list_works&citft=1&citft=2&citft=3&email_for_op=Budiman19520905%40gmail.com&gmla=AJsN-F7H5NZnZ1h6QZJPeIDLgvLlhfzuQJs1Vi_lL1cPS0J4Wa3dNRz3Cg0yQbGNy10VA21S6omya31zBb2vCFE_jY59jUFIDdoVnjX
1540;Bukhari., Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=_dTYVeMAAAAJ&hl=en
1541;Bukhari., Dr., M.Ed ;Teaching English ;FKIP;https://scholar.google.co.id/citations?user=-qWOwz4AAAAJ&hl=en
1542;Dahliana Abd.., Dra., M.Pd ;;FKIP;https://scholar.google.com/citations?hl=en&user=NQmr2pYAAAAJ&view_op=list_works&gmla=AJsN-F7gsd_YBhsH7wHjG1KHTUc-CrLYTG0jA69HM2MBl0f8pkuQjOJG2c6tkRPrPrn9KzUe51dM_-tmbE1xoRsW60z8yHv-AbG6qTHjovlmyhTUsmw_Pfw
1543;Dara Rosita., S.T., S.Pd., M. ;;FKIP;https://scholar.google.com/citations?hl=en&view_op=list_works&gmla=AJsN-F7haPBNdklRGU9zUIQ_AIgltLpHyRfnVim4iJWF9NH3KmtRlmBvKtbMeg1ZDET-EhS_ZiHVHTvLNBx_ku-U5KT9VO233g&user=KE6fgxcAAAAJ
1544;Dewi Annisa., S.Pd.,M.Pd. ;;FKIP;https://scholar.google.com/citations?hl=en&user=3tWQFl0AAAAJ
1545;Dina Amalia., S.Psi., M.Sc. ;Psikologi/Pendidikan Anak Usia Dini;FKIP;https://scholar.google.com/citations?user=87QOy_AAAAAJ&hl=en
1546;Ellianti., Dra., M.Pd ;Kalkulus, Trigonomteri, Pendidikan;FKIP;https://scholar.google.co.id/citations?user=PyD9ix8AAAAJ&hl=id
1547;Erni Maidiyah., Dra., M.Pd ;Penelitian, pembelajaran dan Statistik ;FKIP;https://scholar.google.co.id/citations?hl=id&view_op=list_works&gmla=AJsN-F6cdM5zX5RkIKknD7uRT-bQs3bGIT_Sm2Xwmrj-ONqtfvH7SYWwd6MDFzqXQwLHkkyyJ98eefksQl7vCNawXbInPwTjfs4RaZNoihT6NK5BzqBLkig&user=BVO-28QAAAAJ
1548;Fitriani Yulianti., S.Pd., M.Pd. ;Pendidikan Geografi Sosial;FKIP;https://scholar.google.co.id/citations?view_op=list_works&hl=id&user=Uol9S_oAAAAJ
1549;Hasmiana Hasan., Dra., M.Si ;;FKIP;https://scholar.google.co.id/citations?user=3OEf39AAAAAJ&hl=id
1550;Ifwandi., S.Pd., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=4zx2l0EAAAAJ&hl=id
1551;Ikhsan., M.Pd. ;;FKIP;https://scholar.google.com/citations?user=_RNh-dMAAAAJ
1552;Ismail., Dr., S.Pd., M.Pd. ;Manajemen Pendidikan;FKIP;https://scholar.google.co.id/citations?hl=en&view_op=list_works&authuser=3&gmla=AJsN-F4LYTyVrJ5Q_UCZy9L8SFTEkXvSP_B2VzW5xxIH_AIP-4CZ05HZBB7NaM_XWbVZrWv3TpxHcM7e3SccW_OiheD0jy4SUyb7V4iPa-_I6FeS7rhc5ziLSdYujzVCq1OiMhkUmwZj&user=168qRqgAAAAJ
1553;Israwati., Dr. Dra., M.Si ;;FKIP;https://scholar.google.co.id/citations?hl=id&user=M79wwfYAAAAJ
1554;Khairuddin., Dr., M.Pd ;Manajemen Pendidikan;FKIP;https://scholar.google.co.id/citations?hl=id&user=UJIcdGgAAAAJ
1555;M. Hasbi., Drs., M.Pd ;Pendidikan Matematika, kalkulus, aljabar abstrak, matematika sekolah;FKIP;https://scholar.google.co.id/citations?hl=en&view_op=list_works&gmla=AJsN-F4o6FzLEb_Okel_p9x6rMK_KOmNL2qv7Ab6MgqEG9YHRWD1BW5E_cSsVW8Zta4wgC_NBfhxutCu3OtHgxcjJDaAOxooNw&user=9KbIbiEAAAAJ
1556;M. Ikhsan., Dr., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=jMMppLQAAAAJ&hl=id
1557;M. Yamin., Drs., M.Ed ;;FKIP;https://scholar.google.com/citations?hl=id&user=E6gszuAAAAAJ&view_op=list_works&gmla=AJsN-F7mk9TgUYmMHbAxkwyV1QYhwfilt_8ZKRy9V4jU4C1lYcUVU5JYpAd-G92Kn26bWZAFAWh3xzaARPJEnrDB9HLenEWOiGn6R-ePqv54-nAXvrZnr-U
1558;Maimun Nusufi., S.Pd, M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=cM1vmrgAAAAJ&hl=id
1559;Mansur., Dr. Drs., M.Kes ;;FKIP;https://scholar.google.com/citations?user=4b4WO5MAAAAJ&hl=en
1560;Mawardi., Drs., M.Hum ;;FKIP;https://scholar.google.co.id/citations?hl=id&user=g06VNPwAAAAJ
1561;Melvina., S.Pd., M.Ed ;;FKIP;https://scholar.google.com/citations?user=dTtY3ugAAAAJ&hl=en
1562;Mice Putri Afriyani., S.Pd., M.Sc. ;Geografi Fisik;FKIP;https://scholar.google.com/citations?hl=id&view_op=list_works&gmla=AJsN-F6pj5sbRztLe8F4JW-hE4jSZUicN6yWnQ8DHK0oJ409w_Su39VT37uEFh3D-07WoE7nwrm2-DzAyAIKLaItdCpDNVQOQhNKY-yBBPC3Ww6AD8WkFaU&user=BliQKukAAAAJ
1563;Miskalena., Dr. Dra., M.Kes ;;FKIP;https://scholar.google.co.id/citations?user=DNT3SaoAAAAJ&hl=id
1564;Muhammad Jafar., Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=1FxsiyoAAAAJ&hl=id
1565;Musafir Kumar., Drs., M.Si ;Matematika Sekolah, Geometri, Logika Matematika;FKIP;https://scholar.google.co.id/citations?hl=en&view_op=list_works&gmla=AJsN-F6Z4sEZ_sHwT3hX6sUUt6BYjjC4-ZWrdcg1INYs7RjPQd08uh5U0l-5BRuzj4pHmuPtcNj67sHy-saWn9NP13F6nvOcrQ&user=x6xS9MsAAAAJ
1566;Niswanto., Dr. Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=gt7qKOkAAAAJ&hl=id
1567;Nurasiah., S.Pd, M.Pd. ;;FKIP;https://scholar.google.co.id/citations?user=WcI6JSUAAAAJ&hl=en
1568;Nurbaiti., M.Pd. ;;FKIP;https://scholar.google.com/citations?hl=id&authuser=2&user=6RUB_w0AAAAJhttps://scholar.google.com/citations?hl=id&authuser=2&user=6RUB_w0AAAAJ
1569;Nurhayati Ahmad., Dra., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=3jNjDMEAAAAJ&hl=id
1570;Nurlaili., S.Pd, M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=SgeJahIAAAAJ&hl=en
1571;Nuzuli., Drs., M.S ;;FKIP;https://scholar.google.co.id/citations?user=9QbE7rkAAAAJ&hl=id
1572;Raihani., S.Pd, M.Si ;;FKIP;https://scholar.google.com/citations?user=Hurkp2IAAAAJ&hl=en
1573;Razali., Dr., M.Pd ;;FKIP;https://scholar.google.com/citations?hl=en&user=dSlwtvIAAAAJ
1574;Ridayani., S.H., M.H. ;;FKIP;https://scholar.google.co.id/citations?user=qC9zyAkAAAAJ&hl=id
1575;Rosmiati., S.Pd.I., M.Ed. ;Sosial and Education;FKIP;https://scholar.google.com/citations?user=XIbgFkkAAAAJ&hl=en
1576;Rosnani Sahardin., Dra., M.Pd ;;FKIP;https://scholar.google.co.id/citations?hl=id&user=c_BG9M8AAAAJ
1577;Ruliani., S.Pd., M.Pd. ;Disaster management and enviromental sustainability;FKIP;https://scholar.google.com/citations?view_op=list_works&hl=en&user=3NUrassAAAAJ
1578;Saifuddin., Dr., M.Pd ;;FKIP;https://scholar.google.co.id/citations?user=gBm4ykEAAAAJ
1579;Salasi R., Drs., M.Pd ;Pendidikan Matematika, Penelitian, Statistik, Pembelajaran, Aljabar Liniear;FKIP;https://scholar.google.co.id/citations?user=Nj7SbxwAAAAJ&hl=id&scioq=salasi+r
1580;Saminan., Dr., M.Pd ;Pendidikan Fisika, Pendidikan Sains;FKIP;https://scholar.google.co.id/citations?hl=id&user=KEkHvc0AAAAJ
1581;Suid., Drs., S.Pd, M.Pd ;;FKIP;https://scholar.google.co.id/citations?view_op=list_works&hl=en&user=kF-o8SoAAAAJ
1582;Suryawati., Dra., M.Pd ;Pendidikan Matematika, trigonometri, aljabar abstrak, evaluasi pendidikan, dan seminar matematika;FKIP;https://scholar.google.co.id/citations?hl=en&user=Utk2mioAAAAJ&view_op=list_works&gmla=AJsN-F67vZgQ5CqtA0JbF_tGI9co7jWg272nj7z5mp6D4yYlgkyW8EtD1l8TNFIExHCQ-Dx4LLGtNaKwuiLwxBrfz1PYIQKwVdS1x_KfE2yI3u1m0LC1Eoo
1583;Sy. Habibah M., Dra., M.Pd ;;FKIP;https://scholar.google.co.id/citations?view_op=list_works&hl=en&authuser=2&user=wkVzmcsAAAAJ
1584;Syahjuzar., Drs., M.Si ;Analisis Kompleks, Matematika, Pemrograman, Aplikasi Komputer, Matematika Diskrit;FKIP;https://scholar.google.co.id/citations?user=OkPh_wUAAAAJ&hl=id
1585;Syahrial., Drs., M.Si ;Pendidikan Kimia dan sintesis bahan organik;FKIP;https://scholar.google.co.id/citations?user=i9aHgSkAAAAJ&hl=id
1586;Teuku Abdullah., Drs;;FKIP;https://scholar.google.co.id/citations?view_op=list_works&hl=en&user=vs6-X1kAAAAJ
1587;Teuku Alamsyah., Drs., M.Pd ;;FKIP;https://scholar.google.co.id/citations?hl=id&user=rpnUi48AAAAJ&scilu=&scisig=AMstHGQAAAAAWwYt9swSEwojPIA14BTw4AvjjeQpCZz-&gmla=AJsN-F7y7KygdKV4dQBxQji5nexu5q9rwsbbP2uVHeIhaO6Y8EEC94es7VlodDcfXzgLOqo4iIqUB06MrZwzurFUIsZZDdTNm2Nm5K0QeRKMNwD0snKTYGN4y1ix29Vx
1588;Thamrin K., Drs., M.Si ;Pendidikan Fisika - Pendidikan Geografi;FKIP;https://scholar.google.co.id/citations?user=nKgW-jAAAAAJ&hl=en
1589;Usman., Dr., S.Pd., M.Pd. ;Pendidikan Matematika;FKIP;https://scholar.google.co.id/citations?hl=en&user=o0grcqMAAAAJ&view_op=list_works&citft=1&citft=2&email_for_op=usman.agani%40fkip.unsyiah.ac.id&gmla=AJsN-F5fAE9WGdgkvjpw8TN3iOyzj-yHZt-5pkHpv6TBqUY5e1Om3q3kKTH7k4fALxZuj1HEMXOHjcyNplW8Dgip_bc-DZWy_qg1g7d9Nu
1590;Zainal Abidin., Drs., M.Si ;;FKIP;https://scholar.google.com/citations?hl=en&user=cikPyuMAAAAJ
1591;Zakaria., Drs., M.Ed ;;FKIP;https://scholar.google.co.id/citations?hl=en&authuser=2&user=ICnLvusAAAAJ
1592;Azwar., Dr. dr., SpMK, SpTHT-KL ;;FK;https://scholar.google.co.id/citations?hl=id&pli=1&user=VXA82b0AAAAJ
1593;Benny Kurnia., dr., Sp.THT ;;FK;https://scholar.google.co.id/citations?user=fClpVgwAAAAJ&hl=id
1594;Darma Satria., dr., M.Si ;;FK;https://scholar.google.co.id/citations?user=n7HsvVQAAAAJ&hl=id&oi=ao
1595;Fachrul Amri., dr., M.Sc ;;FK;https://scholar.google.co.id/citations?hl=id&user=9z76sFcAAAAJ
1596;Fajriah., dr., Sp.PA ;;FK;https://scholar.google.com/citations?user=P6BiJ2cAAAAj
1597;Ferry Dwi Kurniawan., dr., Sp.P. ;;FK;https://scholar.google.co.jp/citations?user=Dl6b0KwAAAAJ&hl=en
1598;Hafni Andayani., dr., M.Kes ;Bidang Ilmu Kesehatan Masyarakat / Ilmu Kedokteran Komunitas dan Bidang Bencana;FK;https://scholar.google.co.id/citations?user=MfcdBQgAAAAJ&hl=en
1599;Hendra Zufry., dr., Sp.PD.KEMD ;;FK;https://scholar.google.co.id/citations?view_op=list_works&hl=en&user=tMbSc-AAAAAJ
1600;Heru Noviat Herdata., dr., Sp.A ;;FK;https://scholar.google.co.id/citations?user=lSw6w6kAAAAJ&hl=en
1601;Ika Waraztuty., dr., M. Biomed ;;FK;https://scholar.google.com/citations?user=hofK_vEAAAAJ&hl=en
1602;Iskandar., Ph.D ;;FK;https://scholar.google.com/citations?user=lTDl8bwAAAAJ&hl=en
1603;Iskandar Zakaria., Dr. dr., Sp.R ;Radiologi;FK;https://scholar.google.co.id/citations?user=9Teq58EAAAAJ&hl=id
1604;Juwita., dr., M.Biomed ;MicroRNA-21 dan Kanker Payudara;FK;https://scholar.google.co.id/citations?hl=en&user=Xjlpa5YAAAAJ
1605;Khatijatusshalihah., S.Psi., M.Sc ;;FK;https://scholar.google.co.id/citations?user=U-9-X4EAAAAJ&hl=en
1606;Lauhil Mahfudz., dr., Sp.B ;;FK;https://scholar.google.com/citations?hl=id&user=DE95N9cAAAAJ&view_op=list_works&gmla=AJsN-F5VOIkvRh6705dafpCZ07AqMhW6C_N4MaGq_-dNGWfD8NNIi43WqOy52ccFh4WlWyFYQUv6o6ICMQAjmpW4pTpToMpXbcv9pTS8eOKVszuU96e60tM
1607;Mirnasari Amirsyah., dr;;FK;https://scholar.google.com/citations?user=VskXhzgAAAAJ&hl=en&authuser=1
1608;Muhammad Diah., Dr. dr., SpPD., KKV., FCIC.FINASIM ;;FK;https://scholar.google.com/citations?hl=id&user=fdLWBXEAAAAJ&view_op=list_works&gmla=AJsN-F676uCnzvDCxo4IR7Qlah8NpgrFVZhHUPw5hmseJmX-G6wDIuKjn9W0T-2sutMP52J9FXZNwWlv2CdpmKg1lLOh9DsZNQ
1609;Muhammad Jailani., dr., Sp.BP ;;FK;https://scholar.google.com/citations?user=WsC6JFYAAAAJ&hl=en&authuser=1
1610;Muhammad Mizfaruddin., dr., M.Kes ;Neuroanatomi;FK;https://scholar.google.co.id/citations?hl=id&user=TGsBafMAAAAJ&view_op=list_works&authuser=1&gmla=AJsN-F4aQDf2Qxp7DXd0PTPjejActla4G4vpClG68ApscP_lQygzaDTC_F6xq0Dbmo1vcb5ZkqwfOJP0YylDFOsAscLPXRrI9oFNzH3btPiDaGX-DDaxL64
1611;Nurkhalis., dr., Sp.JP ;;FK;https://scholar.google.co.id/citations?hl=en&user=gbvWbAMAAAAJ
1612;Onarisa Ayu., dr., M. Ked (surg), Sp.OT ;;FK;https://scholar.google.com/citations?hl=en&user=_gIBS5kAAAAJ
1613;Rachmat Hidayat., dr., M.Si ;parasitologi dan internal medicine;FK;https://scholar.google.co.id/citations?hl=en&user=3SMjzUQAAAAJ
